observation	prediction
-0.281575934407448	-0.299950639562367
-0.460911693827609	-0.339199047412001
-0.177156242228934	0.05766124111482343
-0.343764947754762	-0.3739103536252314
-0.287071707680001	-0.28692822292603026
-0.429961812766388	-0.449960660100718
-0.4941755846878	-0.24635971205875687
-0.49880360428574	-0.4421947686087581
-0.480291525893981	-0.20322643617003433
-0.410003478250273	-0.27454110282386335
2.17156370372544	3.0892404694170525
-0.450209398507374	-0.46025809290130404
0.308785815554729	-0.1530735997789599
-0.38802038516006	-0.534990940458825
-0.469010728124003	-0.4795654328786509
-0.493597082238058	-0.5620321617961815
-0.394962414556969	-0.3544180479678093
-0.466407467100162	-0.3819427285418479
-0.517894185127241	-0.388546297285571
-0.441242610536365	-0.4686462612652616
-0.327856130386844	-0.34838265194801754
0.276968180818894	0.21704393038320932
1.74057937866731	2.4755204453489665
-0.227196704131657	-0.350758639322449
-0.350128474701929	-0.3249025550812094
-0.332773401209655	-0.24441548041301633
-0.346946711228345	-0.4116458140785366
-0.46814297444939	-0.4093105038781109
-0.495332589587285	-0.3899374773569678
-0.424755290718705	-0.3265662385848311
-0.450498649732245	-0.4522544159896481
0.256720595077908	0.1472209046035817
-0.365169538395233	-0.1872117674756228
-0.498514353060869	-0.40751681140193835
-0.473349496497072	-0.5973329972187258
-0.474506501396557	-0.39620299213339283
-0.273766151335924	0.2608465598652743
1.02873211425922	0.9007975457485345
0.192506823156495	0.38184327907443344
0.966543100911902	0.6319318803444143
-0.414342246623341	-0.31328074157752
-0.497357348161384	-0.558137884285585
-0.495621840812156	-0.6682197766087071
-0.476242008745784	-0.4195579179846674
-0.430829566441001	-0.3467947766169688
1.65380401120594	1.5284650605751695
0.285645717565031	0.34126609542190695
-0.487812057740633	-0.7766960483527514
-0.325542120587874	-0.3196952721434863
-0.511819909404945	-0.4282809691524082
-0.382813863112377	-0.35575958370145105
-0.115545731331363	-0.09673092901980991
0.355066011534125	0.5793606353525118
-0.479134520994496	-0.315242183443991
-0.370665311667786	-0.28288562065512535
0.615392113918231	0.382203840803401
-0.503142372658808	-0.6335484829556971
-0.419548768671023	-0.41069539810074174
-0.365458789620104	-0.37238635132365605
-0.438060847062782	-0.2931019682799596
-0.492440077338573	-0.21518590058142784
1.71743928067761	0.9689528851368562
0.0079645416886517	0.37875884620617045
-0.433432827464842	-0.52855390394918
-0.354467243074997	-0.35910657934923634
-0.309344051995086	-0.30646627383769126
-0.404796956202591	-0.5279385485685306
-0.466407467100162	-0.37729417774465285
-0.490704569989345	-0.38089751961530954
-0.0354231420420325	-0.1730992289662355
-0.352153233276027	-0.4537454590383357
-0.365458789620104	-0.30296364986037133
-0.453391161980957	-0.4049475941410999
7.18717994299253	5.077836701150247
0.0426746886731991	-0.20721072065735202
-0.249758299671613	-0.2583506370767814
-0.50111761408471	-0.47323123155159547
-0.268559629288242	-0.3425235798777651
0.0484597131706236	0.12881251009252076
-0.091827130891922	-0.31153067866257383
-0.507191889807005	-0.4280454263427552
1.09005337393192	0.6791884108595339
-0.440664108086623	-0.8242219502880995
0.884395753048473	0.9691850090759496
-0.472481742822458	0.15271501365805365
-0.131165297474409	-0.18302240913647538
-0.448473891158146	-0.38888352477757004
-0.371822316567271	-0.31110187478665463
-0.240791511700604	-0.46081333150926373
-0.406243212326947	-0.3972871224114355
-0.448184639933275	-0.3879691805396309
-0.493018579788315	-0.40209414577721186
-0.356202750424224	-0.500711753240439
-0.424466039493834	-0.31457173644182795
1.72033179292632	1.8110032101779343
-0.367772799419074	-0.6041336897444441
0.722415067120585	1.0455664043546353
-0.478266767319883	-0.40939503632296254
-0.477977516095011	-0.29603941977336523
-0.453391161980957	-0.41669077120500336
-0.478845269769625	-0.23316546050823678
-0.45888693525351	-0.4613587294312455
-0.303848278722532	-0.6336990045552108
-0.195668320620693	-0.04771870362993717
-0.412028236824371	-0.46143283361468207
1.99685596390322	0.8510213727592894
-0.441821112986108	-0.3942166911755132
-0.368929804318558	-0.11213227298532641
-0.439507103187138	-0.3409734956413382
-0.457729930354025	-0.4349012137291121
-0.397276424355939	-0.3687637125153088
1.35587524958857	2.1624106478949416
-0.206081364716057	-0.4543762067861332
-0.19740382796992	-0.16379473813414686
1.06575627104273	0.8675929202689876
0.0484597131706236	-0.12278509629422799
0.0079645416886517	-0.026995759236085118
0.22201044809336	0.4392450002095044
-0.44239961543585	-0.44377114601397727
-0.142156844019516	-0.3873015452638954
0.447626403492918	0.24416552633532493
-0.454548166880442	-0.9746205779454479
-0.452523408306343	-0.3923351153042095
9.04706531891453	5.106540968435402
-0.486365801616277	-0.39598656400286103
-0.426490798067933	-0.5593992992411416
0.190192813357525	0.14995698888949885
-0.368640553093687	-0.570314369544948
-0.295749244426138	-0.22721950370329558
-0.226328950457043	-0.5912866456526892
-0.431118817665873	-0.3198569117350515
-7.12995057485139E-4	0.012726909521851883
0.0658147866628973	0.22125537317555072
-0.306740790971244	-0.2641612370981077
0.122508026737658	0.3524720751516742
1.26042234538107	0.638973093445364
-0.0903808747675658	-0.44411213305498504
-0.328723884061458	-0.4543912441028807
-0.41405299539847	-0.37581831822155237
-0.365458789620104	-0.3438474866477152
0.841008069317789	2.9670687756942242
-0.387441882710317	-0.4125424552535562
-0.486365801616277	-0.8551409474997405
-0.119305997254689	-0.3730775147044342
-0.28446844665616	-0.29208301511380397
-0.339715430606564	-0.3772156567609985
-0.31512907649251	-0.1988868799203092
-0.517026431452627	-0.22527217558110182
-0.165296942009214	-0.2617567511413049
0.395561183016097	-0.017546172626736647
-0.451077152181987	-0.5204782724014785
0.0311046396783499	0.03543492465711214
-0.365748040844975	-0.31862646620837076
-0.19740382796992	-0.3326078344272961
-0.485208796716792	-0.45487212548835804
2.90047679040093	4.232284002958009
-0.321492603439677	-0.30247280398750787
-0.352442484500898	-0.3089649809636775
-0.289674968703842	-0.4620836203830645
0.0600297621654728	-0.037944804742920585
0.23849776791102	0.2112631029592131
-0.348682218577573	-0.34263829874544127
-0.461779447502223	-0.35782830862833104
0.203209118476731	0.18172957317674118
-0.493886333462929	-0.26083288763245804
1.30352077788688	1.1401637725000107
-0.347525213678088	-0.4527235932088571
0.243415038733831	0.2315542524865994
-0.357070504098838	-0.3679976405991827
-0.274633905010538	0.12913043035084368
-0.0238530930471834	-0.008096029592383362
-0.292278229727683	-0.12157802970005918
1.02265783853692	1.0026524599245632
-0.317732337516351	-0.3328674295589422
-0.326699125487359	-0.5454872687832356
-0.490993821214217	-0.5050059878525177
-0.340293933056307	-0.19789689373340022
1.45306366114531	1.2880667582786125
-0.18785853754917	-0.01833536113440519
-0.332194898759913	-0.30226049624559115
-0.478556018544754	-0.39191235908648114
-0.283022190531804	-0.4506539767132592
-0.490415318764474	-0.3913253913425736
-0.337112169582723	-0.012931402384288013
-0.119305997254689	-0.2845420699857681
-0.497646599386255	-0.6832554711197973
-0.298931007899721	-0.20035814138854835
-0.456283674229669	-0.5094115716096106
0.175730252113964	0.33397924024795145
-0.50111761408471	-0.5503709926122006
1.88722974967702	4.6229585151114785
-0.467564471999647	-0.20065884609041032
-0.395830168231583	-0.4710985058261099
-0.230089216380369	-0.5059230905390587
-0.481448530793466	-0.3954621743458455
-0.51066290450546	-0.7245412734344324
-0.165586193234085	-0.24806943094543643
-0.436325339713555	-0.38201318767425696
-0.239056004351377	0.09105472724898196
-0.486076550391406	-0.3038766580570138
-0.391780651083386	-0.6810659204153975
-0.322360357114291	-0.23749613827026292
-0.528885731672348	-0.29820444885359804
-0.318310839966094	0.09172431396418337
0.0715998111603219	0.07481728166598403
-0.324963618138132	-0.23915873708208268
-0.48694430406602	-0.48226127235799127
-0.372400819017013	-0.34652803631893153
-0.237898999451892	-0.4024047527102165
-0.447606137483533	-0.41363081584637723
-0.4941755846878	-0.17567576668841375
-0.475085003846299	-0.5531109090203529
0.473659013731329	0.5729719265075495
1.36860230348291	1.0654476739403786
3.03440010751631	4.447862225052544
0.845346837690857	0.32739750403977963
-0.42591229561819	-0.201911253006371
0.0195345906835008	-0.004129972889522755
-0.441531861761237	-0.4643068970073019
-0.49648959448677	-0.5636897636872673
-0.23037846760524	-0.16065088505211145
-0.390912897408772	0.13519532005303916
-0.31975709609045	-0.4184586614589784
-0.401036690279265	-0.26508851601100214
1.80421464813898	1.4606084577125609
-0.104843436011127	0.546476055006032
-0.501406865309581	-0.24355328712670873
2.44345985510439	1.5370752269483365
-0.246576536198029	-0.41274145594472256
-0.214758901462194	-0.16212472772508096
-0.473927998946814	-0.29667066094466543
-0.472770994047329	-0.5565253204454232
-0.283889944206417	-0.23982167199162338
0.22201044809336	0.07923947108152811
0.246307550982544	0.4051176943727436
-0.427069300517675	-0.4012664798560804
1.52942598451131	1.2373698436654537
-0.313393569143283	-0.2290876872314267
0.178622764362676	-0.06559073101967097
